Team,Season,GameNum,GameNumBand,HorA,URL_ID,Home.Score,Away.Score,margin,Total.Score,shark.margin,shark.home_PTS,shark.away_PTS,shark.total_PTS,shark.margin_error,shark.abs_margin_error,shark.total_error,shark.abs_total_error,shark.home_PTS_error,shark.abs_home_PTS_error,shark.away_PTS_error,shark.abs_away_PTS_error
ORL,2018,50,>40,Home,201801310ORL,127.0,105.0,22.0,232.0,-2.5,107.25,109.75,217.0,-24.5,24.5,-15.0,15.0,-19.75,19.75,4.75,4.75
ORL,2018,51,>40,Home,201802030ORL,98.0,115.0,-17.0,213.0,-5.0,104.75,109.75,214.5,12.0,12.0,1.5,1.5,6.75,6.75,-5.25,5.25
ORL,2018,53,>40,Home,201802060ORL,116.0,98.0,18.0,214.0,-6.5,110.0,116.5,226.5,-24.5,24.5,12.5,12.5,-6.0,6.0,18.5,18.5
ORL,2018,54,>40,Home,201802080ORL,100.0,98.0,2.0,198.0,-2.0,104.5,106.5,211.0,-4.0,4.0,13.0,13.0,4.5,4.5,8.5,8.5
ORL,2018,55,>40,Home,201802100ORL,104.0,111.0,-7.0,215.0,-5.0,101.5,106.5,208.0,2.0,2.0,-7.0,7.0,-2.5,2.5,-4.5,4.5
ORL,2018,57,>40,Home,201802140ORL,102.0,104.0,-2.0,206.0,-6.0,103.0,109.0,212.0,-4.0,4.0,6.0,6.0,1.0,1.0,5.0,5.0
ORL,2018,58,>40,Home,201802220ORL,113.0,120.0,-7.0,233.0,3.5,109.75,106.25,216.0,10.5,10.5,-17.0,17.0,-3.25,3.25,-13.75,13.75
ORL,2018,61,>40,Home,201802280ORL,104.0,117.0,-13.0,221.0,-9.0,106.5,115.5,222.0,4.0,4.0,1.0,1.0,2.5,2.5,-1.5,1.5
ORL,2018,62,>40,Home,201803020ORL,115.0,106.0,9.0,221.0,-2.5,105.5,108.0,213.5,-11.5,11.5,-7.5,7.5,-9.5,9.5,2.0,2.0
ORL,2018,63,>40,Home,201803030ORL,107.0,100.0,7.0,207.0,6.5,109.25,102.75,212.0,-0.5,0.5,5.0,5.0,2.25,2.25,2.75,2.75
ORL,2018,69,>40,Home,201803140ORL,126.0,117.0,9.0,243.0,-10.0,98.75,108.75,207.5,-19.0,19.0,-35.5,35.5,-27.25,27.25,-8.25,8.25
ORL,2018,70,>40,Home,201803160ORL,83.0,92.0,-9.0,175.0,-6.5,97.5,104.0,201.5,2.5,2.5,26.5,26.5,14.5,14.5,12.0,12.0
ORL,2018,71,>40,Home,201803200ORL,86.0,93.0,-7.0,179.0,-9.0,101.0,110.0,211.0,-2.0,2.0,32.0,32.0,15.0,15.0,17.0,17.0
ORL,2018,72,>40,Home,201803220ORL,98.0,118.0,-20.0,216.0,-8.0,102.25,110.25,212.5,12.0,12.0,-3.5,3.5,4.25,4.25,-7.75,7.75
ORL,2018,73,>40,Home,201803240ORL,105.0,99.0,6.0,204.0,7.5,111.25,103.75,215.0,1.5,1.5,11.0,11.0,6.25,6.25,4.75,4.75
ORL,2018,74,>40,Home,201803280ORL,104.0,111.0,-7.0,215.0,-2.5,106.5,109.0,215.5,4.5,4.5,0.5,0.5,2.5,2.5,-2.0,2.0
ORL,2018,75,>40,Home,201803300ORL,82.0,90.0,-8.0,172.0,6.0,107.5,101.5,209.0,14.0,14.0,37.0,37.0,25.5,25.5,11.5,11.5
ORL,2018,78,>40,Home,201804040ORL,105.0,100.0,5.0,205.0,2.0,99.5,97.5,197.0,-3.0,3.0,-8.0,8.0,-5.5,5.5,-2.5,2.5
ORL,2018,79,>40,Home,201804060ORL,100.0,137.0,-37.0,237.0,-7.0,100.5,107.5,208.0,30.0,30.0,-29.0,29.0,0.5,0.5,-29.5,29.5
ORL,2018,82,>40,Home,201804110ORL,101.0,92.0,9.0,193.0,-6.0,99.5,105.5,205.0,-15.0,15.0,12.0,12.0,-1.5,1.5,13.5,13.5
PHI,2018,2,<=10,Home,201710200PHI,92.0,102.0,-10.0,194.0,3.0,109.75,106.75,216.5,13.0,13.0,22.5,22.5,17.75,17.75,4.75,4.75
PHI,2018,5,<=10,Home,201710250PHI,104.0,105.0,-1.0,209.0,-3.0,109.0,112.0,221.0,-2.0,2.0,12.0,12.0,5.0,5.0,7.0,7.0
PHI,2018,8,<=10,Home,201711010PHI,119.0,109.0,10.0,228.0,8.0,108.25,100.25,208.5,-2.0,2.0,-19.5,19.5,-10.75,10.75,-8.75,8.75
PHI,2018,9,<=10,Home,201711030PHI,121.0,110.0,11.0,231.0,5.0,111.0,106.0,217.0,-6.0,6.0,-14.0,14.0,-10.0,10.0,-4.0,4.0
PHI,2018,15,<=25,Home,201711180PHI,116.0,124.0,-8.0,240.0,-9.0,112.0,121.0,233.0,-1.0,1.0,-7.0,7.0,-4.0,4.0,-3.0,3.0
PHI,2018,16,<=25,Home,201711200PHI,107.0,86.0,21.0,193.0,6.0,108.5,102.5,211.0,-15.0,15.0,18.0,18.0,1.5,1.5,16.5,16.5
PHI,2018,17,<=25,Home,201711220PHI,101.0,81.0,20.0,182.0,4.0,107.5,103.5,211.0,-16.0,16.0,29.0,29.0,6.5,6.5,22.5,22.5
PHI,2018,18,<=25,Home,201711250PHI,130.0,111.0,19.0,241.0,5.5,113.25,107.75,221.0,-13.5,13.5,-20.0,20.0,-16.75,16.75,-3.25,3.25
PHI,2018,19,<=25,Home,201711270PHI,91.0,113.0,-22.0,204.0,2.5,113.5,111.0,224.5,24.5,24.5,20.5,20.5,22.5,22.5,-2.0,2.0
PHI,2018,20,<=25,Home,201711290PHI,118.0,113.0,5.0,231.0,7.5,109.25,101.75,211.0,2.5,2.5,-20.0,20.0,-8.75,8.75,-11.25,11.25
PHI,2018,22,<=25,Home,201712020PHI,108.0,103.0,5.0,211.0,4.0,108.5,104.5,213.0,-1.0,1.0,2.0,2.0,0.5,0.5,1.5,1.5
PHI,2018,23,<=25,Home,201712040PHI,101.0,115.0,-14.0,216.0,10.0,118.75,108.75,227.5,24.0,24.0,11.5,11.5,17.75,17.75,-6.25,6.25
PHI,2018,24,<=25,Home,201712070PHI,104.0,107.0,-3.0,211.0,8.5,115.25,106.75,222.0,11.5,11.5,11.0,11.0,11.25,11.25,-0.25,0.25
PHI,2018,28,<=40,Home,201712150PHI,117.0,119.0,-2.0,236.0,1.5,107.5,106.0,213.5,3.5,3.5,-22.5,22.5,-9.5,9.5,-13.0,13.0
PHI,2018,30,<=40,Home,201712190PHI,95.0,101.0,-6.0,196.0,8.5,108.0,99.5,207.5,14.5,14.5,11.5,11.5,13.0,13.0,-1.5,1.5
PHI,2018,31,<=40,Home,201712210PHI,109.0,114.0,-5.0,223.0,-4.0,106.75,110.75,217.5,1.0,1.0,-5.5,5.5,-2.25,2.25,-3.25,3.25
PHI,2018,37,<=40,Home,201801030PHI,112.0,106.0,6.0,218.0,3.5,105.75,102.25,208.0,-2.5,2.5,-10.0,10.0,-6.25,6.25,-3.75,3.75
PHI,2018,38,<=40,Home,201801050PHI,114.0,78.0,36.0,192.0,6.0,108.25,102.25,210.5,-30.0,30.0,18.5,18.5,-5.75,5.75,24.25,24.25
PHI,2018,39,<=40,Home,201801110PHI,103.0,114.0,-11.0,217.0,-2.0,105.0,107.0,212.0,9.0,9.0,-5.0,5.0,2.0,2.0,-7.0,7.0
PHI,2018,40,<=40,Home,201801150PHI,117.0,111.0,6.0,228.0,-2.0,109.0,111.0,220.0,-8.0,8.0,-8.0,8.0,-8.0,8.0,0.0,0.0
PHI,2018,42,>40,Home,201801200PHI,116.0,94.0,22.0,210.0,7.5,108.0,100.5,208.5,-14.5,14.5,-1.5,1.5,-8.0,8.0,6.5,6.5
PHI,2018,44,>40,Home,201801240PHI,115.0,101.0,14.0,216.0,6.0,111.25,105.25,216.5,-8.0,8.0,0.5,0.5,-3.75,3.75,4.25,4.25
PHI,2018,49,>40,Home,201802020PHI,103.0,97.0,6.0,200.0,4.0,103.5,99.5,203.0,-2.0,2.0,3.0,3.0,0.5,0.5,2.5,2.5
PHI,2018,51,>40,Home,201802060PHI,115.0,102.0,13.0,217.0,6.0,109.0,103.0,212.0,-7.0,7.0,-5.0,5.0,-6.0,6.0,1.0,1.0
PHI,2018,52,>40,Home,201802090PHI,100.0,82.0,18.0,182.0,5.5,113.75,108.25,222.0,-12.5,12.5,40.0,40.0,13.75,13.75,26.25,26.25
PHI,2018,53,>40,Home,201802100PHI,112.0,98.0,14.0,210.0,5.0,111.5,106.5,218.0,-9.0,9.0,8.0,8.0,-0.5,0.5,8.5,8.5
PHI,2018,54,>40,Home,201802120PHI,108.0,92.0,16.0,200.0,11.5,110.5,99.0,209.5,-4.5,4.5,9.5,9.5,2.5,2.5,7.0,7.0
PHI,2018,55,>40,Home,201802140PHI,104.0,102.0,2.0,206.0,4.5,103.5,99.0,202.5,2.5,2.5,-3.5,3.5,-0.5,0.5,-3.0,3.0
PHI,2018,57,>40,Home,201802240PHI,116.0,105.0,11.0,221.0,10.0,113.5,103.5,217.0,-1.0,1.0,-4.0,4.0,-2.5,2.5,-1.5,1.5
PHI,2018,61,>40,Home,201803020PHI,110.0,99.0,11.0,209.0,3.5,109.5,106.0,215.5,-7.5,7.5,6.5,6.5,-0.5,0.5,7.0,7.0
PHI,2018,66,>40,Home,201803130PHI,98.0,101.0,-3.0,199.0,6.5,109.5,103.0,212.5,9.5,9.5,13.5,13.5,11.5,11.5,2.0,2.0
PHI,2018,68,>40,Home,201803160PHI,120.0,116.0,4.0,236.0,8.5,113.0,104.5,217.5,4.5,4.5,-18.5,18.5,-7.0,7.0,-11.5,11.5
PHI,2018,69,>40,Home,201803190PHI,108.0,94.0,14.0,202.0,8.5,114.75,106.25,221.0,-5.5,5.5,19.0,19.0,6.75,6.75,12.25,12.25
PHI,2018,70,>40,Home,201803210PHI,119.0,105.0,14.0,224.0,12.5,110.5,98.0,208.5,-1.5,1.5,-15.5,15.5,-8.5,8.5,-7.0,7.0
PHI,2018,72,>40,Home,201803240PHI,120.0,108.0,12.0,228.0,8.0,116.0,108.0,224.0,-4.0,4.0,-4.0,4.0,-4.0,4.0,0.0,0.0
PHI,2018,73,>40,Home,201803260PHI,123.0,104.0,19.0,227.0,5.0,116.0,111.0,227.0,-14.0,14.0,0.0,0.0,-7.0,7.0,7.0,7.0
PHI,2018,74,>40,Home,201803280PHI,118.0,101.0,17.0,219.0,13.5,118.25,104.75,223.0,-3.5,3.5,4.0,4.0,0.25,0.25,3.75,3.75
PHI,2018,77,>40,Home,201804030PHI,121.0,95.0,26.0,216.0,8.5,116.5,108.0,224.5,-17.5,17.5,8.5,8.5,-4.5,4.5,13.0,13.0
PHI,2018,79,>40,Home,201804060PHI,132.0,130.0,2.0,262.0,3.5,114.5,111.0,225.5,1.5,1.5,-36.5,36.5,-17.5,17.5,-19.0,19.0
PHI,2018,80,>40,Home,201804080PHI,109.0,97.0,12.0,206.0,13.0,114.25,101.25,215.5,1.0,1.0,9.5,9.5,5.25,5.25,4.25,4.25
PHI,2018,82,>40,Home,201804110PHI,130.0,95.0,35.0,225.0,6.0,113.25,107.25,220.5,-29.0,29.0,-4.5,4.5,-16.75,16.75,12.25,12.25
PHO,2018,1,<=10,Home,201710180PHO,76.0,124.0,-48.0,200.0,-2.5,108.5,111.0,219.5,45.5,45.5,19.5,19.5,32.5,32.5,-13.0,13.0
PHO,2018,2,<=10,Home,201710200PHO,130.0,132.0,-2.0,262.0,3.0,111.75,108.75,220.5,5.0,5.0,-41.5,41.5,-18.25,18.25,-23.25,23.25
PHO,2018,4,<=10,Home,201710230PHO,117.0,115.0,2.0,232.0,-2.5,102.0,104.5,206.5,-4.5,4.5,-25.5,25.5,-15.0,15.0,-10.5,10.5
PHO,2018,5,<=10,Home,201710250PHO,97.0,88.0,9.0,185.0,-7.5,98.75,106.25,205.0,-16.5,16.5,20.0,20.0,1.75,1.75,18.25,18.25
PHO,2018,11,<=25,Home,201711060PHO,92.0,98.0,-6.0,190.0,-1.0,116.25,117.25,233.5,5.0,5.0,43.5,43.5,24.25,24.25,19.25,19.25
PHO,2018,12,<=25,Home,201711080PHO,115.0,126.0,-11.0,241.0,-6.0,105.5,111.5,217.0,5.0,5.0,-24.0,24.0,-9.5,9.5,-14.5,14.5
PHO,2018,13,<=25,Home,201711100PHO,112.0,128.0,-16.0,240.0,-4.0,111.5,115.5,227.0,12.0,12.0,-13.0,13.0,-0.5,0.5,-12.5,12.5
PHO,2018,14,<=25,Home,201711110PHO,118.0,110.0,8.0,228.0,-10.0,111.25,121.25,232.5,-18.0,18.0,4.5,4.5,-6.75,6.75,11.25,11.25
PHO,2018,15,<=25,Home,201711130PHO,93.0,100.0,-7.0,193.0,1.0,115.5,114.5,230.0,8.0,8.0,37.0,37.0,22.5,22.5,14.5,14.5
PHO,2018,16,<=25,Home,201711160PHO,116.0,142.0,-26.0,258.0,-12.5,109.0,121.5,230.5,13.5,13.5,-27.5,27.5,-7.0,7.0,-20.5,20.5
PHO,2018,18,<=25,Home,201711190PHO,113.0,105.0,8.0,218.0,2.5,109.0,106.5,215.5,-5.5,5.5,-2.5,2.5,-4.0,4.0,1.5,1.5
PHO,2018,19,<=25,Home,201711220PHO,107.0,113.0,-6.0,220.0,-2.0,108.5,110.5,219.0,4.0,4.0,-1.0,1.0,1.5,1.5,-2.5,2.5
PHO,2018,20,<=25,Home,201711240PHO,91.0,115.0,-24.0,206.0,-6.5,110.25,116.75,227.0,17.5,17.5,21.0,21.0,19.25,19.25,1.75,1.75
PHO,2018,27,<=40,Home,201712070PHO,99.0,109.0,-10.0,208.0,-6.5,103.25,109.75,213.0,3.5,3.5,5.0,5.0,4.25,4.25,0.75,0.75
PHO,2018,28,<=40,Home,201712090PHO,101.0,104.0,-3.0,205.0,-5.0,100.25,105.25,205.5,-2.0,2.0,0.5,0.5,-0.75,0.75,1.25,1.25
PHO,2018,30,<=40,Home,201712130PHO,109.0,115.0,-6.0,224.0,-12.0,104.5,116.5,221.0,-6.0,6.0,-3.0,3.0,-4.5,4.5,1.5,1.5
PHO,2018,34,<=40,Home,201712210PHO,97.0,95.0,2.0,192.0,-3.5,99.5,103.0,202.5,-5.5,5.5,10.5,10.5,2.5,2.5,8.0,8.0
PHO,2018,35,<=40,Home,201712230PHO,106.0,115.0,-9.0,221.0,-8.0,104.25,112.25,216.5,1.0,1.0,-4.5,4.5,-1.75,1.75,-2.75,2.75
PHO,2018,36,<=40,Home,201712260PHO,99.0,97.0,2.0,196.0,-1.5,101.5,103.0,204.5,-3.5,3.5,8.5,8.5,2.5,2.5,6.0,6.0
PHO,2018,38,<=40,Home,201712310PHO,110.0,123.0,-13.0,233.0,-3.5,108.5,112.0,220.5,9.5,9.5,-12.5,12.5,-1.5,1.5,-11.0,11.0
PHO,2018,39,<=40,Home,201801020PHO,104.0,103.0,1.0,207.0,1.0,109.0,108.0,217.0,0.0,0.0,10.0,10.0,5.0,5.0,5.0,5.0
PHO,2018,42,>40,Home,201801070PHO,114.0,100.0,14.0,214.0,-8.0,107.0,115.0,222.0,-22.0,22.0,8.0,8.0,-7.0,7.0,15.0,15.0
PHO,2018,43,>40,Home,201801120PHO,95.0,112.0,-17.0,207.0,-7.0,112.0,119.0,231.0,10.0,10.0,24.0,24.0,17.0,17.0,7.0,7.0
PHO,2018,44,>40,Home,201801140PHO,97.0,120.0,-23.0,217.0,-3.5,108.25,111.75,220.0,19.5,19.5,3.0,3.0,11.25,11.25,-8.25,8.25
PHO,2018,49,>40,Home,201801260PHO,85.0,107.0,-22.0,192.0,-1.0,109.5,110.5,220.0,21.0,21.0,28.0,28.0,24.5,24.5,3.5,3.5
PHO,2018,52,>40,Home,201801310PHO,102.0,88.0,14.0,190.0,-2.5,104.0,106.5,210.5,-16.5,16.5,20.5,20.5,2.0,2.0,18.5,18.5
PHO,2018,53,>40,Home,201802020PHO,97.0,129.0,-32.0,226.0,-6.0,102.25,108.25,210.5,26.0,26.0,-15.5,15.5,5.25,5.25,-20.75,20.75
PHO,2018,54,>40,Home,201802040PHO,110.0,115.0,-5.0,225.0,-6.5,106.75,113.25,220.0,-1.5,1.5,-5.0,5.0,-3.25,3.25,-1.75,1.75
PHO,2018,56,>40,Home,201802070PHO,81.0,129.0,-48.0,210.0,-10.5,96.0,106.5,202.5,37.5,37.5,-7.5,7.5,15.0,15.0,-22.5,22.5
PHO,2018,57,>40,Home,201802100PHO,113.0,123.0,-10.0,236.0,-7.0,107.0,114.0,221.0,3.0,3.0,-15.0,15.0,-6.0,6.0,-9.0,9.0
PHO,2018,60,>40,Home,201802230PHO,117.0,128.0,-11.0,245.0,-5.5,112.5,118.0,230.5,5.5,5.5,-14.5,14.5,-4.5,4.5,-10.0,10.0
PHO,2018,61,>40,Home,201802240PHO,104.0,106.0,-2.0,210.0,-6.5,107.75,114.25,222.0,-4.5,4.5,12.0,12.0,3.75,3.75,8.25,8.25
PHO,2018,64,>40,Home,201803020PHO,116.0,124.0,-8.0,240.0,-7.5,110.0,117.5,227.5,0.5,0.5,-12.5,12.5,-6.0,6.0,-6.5,6.5
PHO,2018,69,>40,Home,201803130PHO,107.0,129.0,-22.0,236.0,-8.0,111.5,119.5,231.0,14.0,14.0,-5.0,5.0,4.5,4.5,-9.5,9.5
PHO,2018,71,>40,Home,201803170PHO,109.0,124.0,-15.0,233.0,-5.0,105.0,110.0,215.0,10.0,10.0,-18.0,18.0,-4.0,4.0,-14.0,14.0
PHO,2018,72,>40,Home,201803200PHO,88.0,115.0,-27.0,203.0,-7.5,105.25,112.75,218.0,19.5,19.5,15.0,15.0,17.25,17.25,-2.25,2.25
PHO,2018,75,>40,Home,201803260PHO,94.0,102.0,-8.0,196.0,-10.0,99.5,109.5,209.0,-2.0,2.0,13.0,13.0,5.5,5.5,7.5,7.5
PHO,2018,76,>40,Home,201803280PHO,99.0,111.0,-12.0,210.0,-11.0,105.75,116.75,222.5,1.0,1.0,12.5,12.5,6.75,6.75,5.75,5.75
PHO,2018,79,>40,Home,201804030PHO,97.0,94.0,3.0,191.0,-2.5,102.75,105.25,208.0,-5.5,5.5,17.0,17.0,5.75,5.75,11.25,11.25
PHO,2018,80,>40,Home,201804060PHO,103.0,122.0,-19.0,225.0,-12.0,102.75,114.75,217.5,7.0,7.0,-7.5,7.5,-0.25,0.25,-7.25,7.25
PHO,2018,81,>40,Home,201804080PHO,100.0,117.0,-17.0,217.0,-12.5,102.0,114.5,216.5,4.5,4.5,-0.5,0.5,2.0,2.0,-2.5,2.5
POR,2018,4,<=10,Home,201710240POR,103.0,93.0,10.0,196.0,5.5,110.75,105.25,216.0,-4.5,4.5,20.0,20.0,7.75,7.75,12.25,12.25
POR,2018,5,<=10,Home,201710260POR,103.0,104.0,-1.0,207.0,2.0,109.25,107.25,216.5,3.0,3.0,9.5,9.5,6.25,6.25,3.25,3.25
POR,2018,6,<=10,Home,201710280POR,114.0,107.0,7.0,221.0,12.0,115.0,103.0,218.0,5.0,5.0,-3.0,3.0,1.0,1.0,-4.0,4.0
POR,2018,7,<=10,Home,201710300POR,85.0,99.0,-14.0,184.0,3.5,107.25,103.75,211.0,17.5,17.5,27.0,27.0,22.25,22.25,4.75,4.75
POR,2018,9,<=10,Home,201711020POR,113.0,110.0,3.0,223.0,6.0,109.0,103.0,212.0,3.0,3.0,-11.0,11.0,-4.0,4.0,-7.0,7.0
POR,2018,10,<=10,Home,201711050POR,103.0,99.0,4.0,202.0,-3.0,103.75,106.75,210.5,-7.0,7.0,8.5,8.5,0.75,0.75,7.75,7.75
POR,2018,11,<=25,Home,201711070POR,97.0,98.0,-1.0,195.0,2.5,101.5,99.0,200.5,3.5,3.5,5.5,5.5,4.5,4.5,1.0,1.0
POR,2018,12,<=25,Home,201711100POR,97.0,101.0,-4.0,198.0,8.5,113.5,105.0,218.5,12.5,12.5,20.5,20.5,16.5,16.5,4.0,4.0
POR,2018,13,<=25,Home,201711130POR,99.0,82.0,17.0,181.0,1.5,107.0,105.5,212.5,-15.5,15.5,31.5,31.5,8.0,8.0,23.5,23.5
POR,2018,14,<=25,Home,201711150POR,99.0,94.0,5.0,193.0,5.0,109.75,104.75,214.5,0.0,0.0,21.5,21.5,10.75,10.75,10.75,10.75
POR,2018,16,<=25,Home,201711180POR,102.0,90.0,12.0,192.0,12.0,103.25,91.25,194.5,0.0,0.0,2.5,2.5,1.25,1.25,1.25,1.25
POR,2018,22,<=25,Home,201711300POR,91.0,103.0,-12.0,194.0,4.0,102.25,98.25,200.5,16.0,16.0,6.5,6.5,11.25,11.25,-4.75,4.75
POR,2018,23,<=25,Home,201712020POR,116.0,123.0,-7.0,239.0,7.5,109.0,101.5,210.5,14.5,14.5,-28.5,28.5,-7.0,7.0,-21.5,21.5
POR,2018,24,<=25,Home,201712050POR,92.0,106.0,-14.0,198.0,6.5,104.5,98.0,202.5,20.5,20.5,4.5,4.5,12.5,12.5,-8.0,8.0
POR,2018,25,<=25,Home,201712090POR,117.0,124.0,-7.0,241.0,-8.5,104.25,112.75,217.0,-1.5,1.5,-24.0,24.0,-12.75,12.75,-11.25,11.25
POR,2018,31,<=40,Home,201712200POR,91.0,93.0,-2.0,184.0,3.0,100.75,97.75,198.5,5.0,5.0,14.5,14.5,9.75,9.75,4.75,4.75
POR,2018,32,<=40,Home,201712220POR,85.0,102.0,-17.0,187.0,-2.0,100.5,102.5,203.0,15.0,15.0,16.0,16.0,15.5,15.5,0.5,0.5
POR,2018,34,<=40,Home,201712280POR,114.0,110.0,4.0,224.0,-2.0,102.5,104.5,207.0,-6.0,6.0,-17.0,17.0,-11.5,11.5,-5.5,5.5
POR,2018,38,<=40,Home,201801050POR,110.0,89.0,21.0,199.0,7.0,107.5,100.5,208.0,-14.0,14.0,9.0,9.0,-2.5,2.5,11.5,11.5
POR,2018,39,<=40,Home,201801070POR,111.0,110.0,1.0,221.0,1.0,98.5,97.5,196.0,0.0,0.0,-25.0,25.0,-12.5,12.5,-12.5,12.5
POR,2018,44,>40,Home,201801160POR,118.0,111.0,7.0,229.0,11.0,114.0,103.0,217.0,4.0,4.0,-12.0,12.0,-4.0,4.0,-8.0,8.0
POR,2018,45,>40,Home,201801180POR,100.0,86.0,14.0,186.0,4.5,109.5,105.0,214.5,-9.5,9.5,28.5,28.5,9.5,9.5,19.0,19.0
POR,2018,46,>40,Home,201801200POR,117.0,108.0,9.0,225.0,5.5,108.0,102.5,210.5,-3.5,3.5,-14.5,14.5,-9.0,9.0,-5.5,5.5
POR,2018,48,>40,Home,201801240POR,123.0,114.0,9.0,237.0,3.5,107.0,103.5,210.5,-5.5,5.5,-26.5,26.5,-16.0,16.0,-10.5,10.5
POR,2018,51,>40,Home,201801310POR,124.0,108.0,16.0,232.0,8.0,109.75,101.75,211.5,-8.0,8.0,-20.5,20.5,-14.25,14.25,-6.25,6.25
POR,2018,55,>40,Home,201802080POR,109.0,103.0,6.0,212.0,3.0,107.75,104.75,212.5,-3.0,3.0,0.5,0.5,-1.25,1.25,1.75,1.75
POR,2018,57,>40,Home,201802110POR,96.0,115.0,-19.0,211.0,4.0,105.0,101.0,206.0,23.0,23.0,-5.0,5.0,9.0,9.0,-14.0,14.0
POR,2018,58,>40,Home,201802140POR,123.0,117.0,6.0,240.0,-7.0,110.75,117.75,228.5,-13.0,13.0,-11.5,11.5,-12.25,12.25,0.75,0.75
POR,2018,61,>40,Home,201802270POR,116.0,99.0,17.0,215.0,12.5,110.75,98.25,209.0,-4.5,4.5,-6.0,6.0,-5.25,5.25,-0.75,0.75
POR,2018,62,>40,Home,201803010POR,108.0,99.0,9.0,207.0,5.5,112.0,106.5,218.5,-3.5,3.5,11.5,11.5,4.0,4.0,7.5,7.5
POR,2018,63,>40,Home,201803030POR,108.0,100.0,8.0,208.0,4.5,109.75,105.25,215.0,-3.5,3.5,7.0,7.0,1.75,1.75,5.25,5.25
POR,2018,65,>40,Home,201803060POR,111.0,87.0,24.0,198.0,9.5,112.5,103.0,215.5,-14.5,14.5,17.5,17.5,1.5,1.5,16.0,16.0
POR,2018,66,>40,Home,201803090POR,125.0,108.0,17.0,233.0,1.5,109.75,108.25,218.0,-15.5,15.5,-15.0,15.0,-15.25,15.25,0.25,0.25
POR,2018,67,>40,Home,201803120POR,115.0,99.0,16.0,214.0,6.0,107.25,101.25,208.5,-10.0,10.0,-5.5,5.5,-7.75,7.75,2.25,2.25
POR,2018,68,>40,Home,201803150POR,113.0,105.0,8.0,218.0,6.0,113.25,107.25,220.5,-2.0,2.0,2.5,2.5,0.25,0.25,2.25,2.25
POR,2018,69,>40,Home,201803170POR,100.0,87.0,13.0,187.0,9.0,107.75,98.75,206.5,-4.0,4.0,19.5,19.5,7.75,7.75,11.75,11.75
POR,2018,71,>40,Home,201803200POR,111.0,115.0,-4.0,226.0,-4.0,107.5,111.5,219.0,0.0,0.0,-7.0,7.0,-3.5,3.5,-3.5,3.5
POR,2018,72,>40,Home,201803230POR,100.0,105.0,-5.0,205.0,7.5,105.25,97.75,203.0,12.5,12.5,-2.0,2.0,5.25,5.25,-7.25,7.25
POR,2018,76,>40,Home,201803300POR,105.0,96.0,9.0,201.0,6.0,112.5,106.5,219.0,-3.0,3.0,18.0,18.0,7.5,7.5,10.5,10.5
POR,2018,77,>40,Home,201804010POR,113.0,98.0,15.0,211.0,15.0,110.0,95.0,205.0,0.0,0.0,-6.0,6.0,-3.0,3.0,-3.0,3.0
POR,2018,82,>40,Home,201804110POR,102.0,93.0,9.0,195.0,2.0,102.25,100.25,202.5,-7.0,7.0,7.5,7.5,0.25,0.25,7.25,7.25
SAC,2018,1,<=10,Home,201710180SAC,100.0,105.0,-5.0,205.0,-7.0,104.75,111.75,216.5,-2.0,2.0,11.5,11.5,4.75,4.75,6.75,6.75
SAC,2018,5,<=10,Home,201710260SAC,106.0,114.0,-8.0,220.0,1.0,102.5,101.5,204.0,9.0,9.0,-16.0,16.0,-3.5,3.5,-12.5,12.5
SAC,2018,6,<=10,Home,201710290SAC,83.0,110.0,-27.0,193.0,-7.5,100.5,108.0,208.5,19.5,19.5,15.5,15.5,17.5,17.5,-2.0,2.0
SAC,2018,10,<=10,Home,201711070SAC,94.0,86.0,8.0,180.0,-10.5,96.0,106.5,202.5,-18.5,18.5,22.5,22.5,2.0,2.0,20.5,20.5
SAC,2018,11,<=25,Home,201711090SAC,109.0,108.0,1.0,217.0,-6.5,100.5,107.0,207.5,-7.5,7.5,-9.5,9.5,-8.5,8.5,-1.0,1.0
SAC,2018,15,<=25,Home,201711170SAC,86.0,82.0,4.0,168.0,-7.0,96.0,103.0,199.0,-11.0,11.0,31.0,31.0,10.0,10.0,21.0,21.0
SAC,2018,17,<=25,Home,201711200SAC,98.0,114.0,-16.0,212.0,-5.0,102.75,107.75,210.5,11.0,11.0,-1.5,1.5,4.75,4.75,-6.25,6.25
SAC,2018,18,<=25,Home,201711220SAC,113.0,102.0,11.0,215.0,1.0,103.25,102.25,205.5,-10.0,10.0,-9.5,9.5,-9.75,9.75,0.25,0.25
SAC,2018,19,<=25,Home,201711250SAC,95.0,97.0,-2.0,192.0,-4.0,99.25,103.25,202.5,-2.0,2.0,10.5,10.5,4.25,4.25,6.25,6.25
SAC,2018,21,<=25,Home,201711280SAC,87.0,112.0,-25.0,199.0,-6.5,95.25,101.75,197.0,18.5,18.5,-2.0,2.0,8.25,8.25,-10.25,10.25
SAC,2018,26,<=40,Home,201712100SAC,87.0,102.0,-15.0,189.0,-9.0,99.0,108.0,207.0,6.0,6.0,18.0,18.0,12.0,12.0,6.0,6.0
SAC,2018,27,<=40,Home,201712120SAC,99.0,92.0,7.0,191.0,4.5,107.25,102.75,210.0,-2.5,2.5,19.0,19.0,8.25,8.25,10.75,10.75
